product_category_name_english,order_year,order_month,order_day,review_score
luggage_accessories,2018,3,24,5.0
luggage_accessories,2018,3,25,4.5
luggage_accessories,2018,3,26,5.0
luggage_accessories,2018,3,27,5.0
luggage_accessories,2018,3,28,4.0
luggage_accessories,2018,3,30,5.0
luggage_accessories,2018,3,31,1.0
luggage_accessories,2018,4,1,5.0
luggage_accessories,2018,4,2,4.0
luggage_accessories,2018,4,3,4.5
luggage_accessories,2018,4,4,3.0
luggage_accessories,2018,4,5,5.0
luggage_accessories,2018,4,7,4.0
luggage_accessories,2018,4,8,4.333333333333333
luggage_accessories,2018,4,9,4.4
luggage_accessories,2018,4,10,4.0
luggage_accessories,2018,4,11,4.666666666666667
luggage_accessories,2018,4,12,4.666666666666667
luggage_accessories,2018,4,13,5.0
luggage_accessories,2018,4,15,5.0
luggage_accessories,2018,4,16,3.0
luggage_accessories,2018,4,17,5.0
luggage_accessories,2018,4,18,4.5
luggage_accessories,2018,4,19,4.0
luggage_accessories,2018,4,20,5.0
luggage_accessories,2018,4,21,5.0
luggage_accessories,2018,4,22,4.666666666666667
luggage_accessories,2018,4,23,4.8
luggage_accessories,2018,4,24,5.0
luggage_accessories,2018,4,25,5.0
luggage_accessories,2018,4,26,4.666666666666667
luggage_accessories,2018,4,27,5.0
luggage_accessories,2018,4,29,3.5
luggage_accessories,2018,4,30,5.0
luggage_accessories,2018,5,1,4.75
luggage_accessories,2018,5,2,5.0
luggage_accessories,2018,5,3,5.0
luggage_accessories,2018,5,4,5.0
luggage_accessories,2018,5,5,5.0
luggage_accessories,2018,5,6,4.0
luggage_accessories,2018,5,7,5.0
luggage_accessories,2018,5,8,3.0
luggage_accessories,2018,5,10,3.0
luggage_accessories,2018,5,11,1.0
luggage_accessories,2018,5,12,4.666666666666667
luggage_accessories,2018,5,13,2.5
luggage_accessories,2018,5,14,5.0
luggage_accessories,2018,5,15,5.0
luggage_accessories,2018,5,16,4.0
luggage_accessories,2018,5,17,4.0
luggage_accessories,2018,5,18,4.333333333333333
luggage_accessories,2018,5,21,4.0
luggage_accessories,2018,5,22,5.0
luggage_accessories,2018,5,24,4.0
luggage_accessories,2018,5,25,4.5
luggage_accessories,2018,5,27,5.0
luggage_accessories,2018,5,28,5.0
luggage_accessories,2018,5,29,3.5
luggage_accessories,2018,6,1,2.0
luggage_accessories,2018,6,3,5.0
luggage_accessories,2018,6,4,4.666666666666667
luggage_accessories,2018,6,6,5.0
luggage_accessories,2018,6,7,5.0
luggage_accessories,2018,6,8,4.333333333333333
luggage_accessories,2018,6,9,5.0
luggage_accessories,2018,6,10,5.0
luggage_accessories,2018,6,11,4.0
luggage_accessories,2018,6,13,4.5
luggage_accessories,2018,6,14,4.5
luggage_accessories,2018,6,15,4.0
luggage_accessories,2018,6,17,4.333333333333333
luggage_accessories,2018,6,18,4.5
luggage_accessories,2018,6,19,5.0
luggage_accessories,2018,6,20,5.0
luggage_accessories,2018,6,21,3.3333333333333335
luggage_accessories,2018,6,23,5.0
luggage_accessories,2018,6,24,5.0
luggage_accessories,2018,6,25,5.0
luggage_accessories,2018,6,27,5.0
luggage_accessories,2018,6,29,5.0
luggage_accessories,2018,7,3,5.0
luggage_accessories,2018,7,4,5.0
luggage_accessories,2018,7,5,4.0
luggage_accessories,2018,7,6,5.0
luggage_accessories,2018,7,7,5.0
luggage_accessories,2018,7,9,3.5
luggage_accessories,2018,7,10,4.0
luggage_accessories,2018,7,11,5.0
luggage_accessories,2018,7,12,4.5
luggage_accessories,2018,7,14,5.0
luggage_accessories,2018,7,15,3.0
luggage_accessories,2018,7,16,5.0
luggage_accessories,2018,7,17,5.0
luggage_accessories,2018,7,18,4.0
luggage_accessories,2018,7,19,3.5
luggage_accessories,2018,7,20,4.0
luggage_accessories,2018,7,21,2.0
luggage_accessories,2018,7,22,5.0
luggage_accessories,2018,7,23,3.5
luggage_accessories,2018,7,24,5.0
luggage_accessories,2018,7,25,5.0
luggage_accessories,2018,7,26,4.666666666666667
luggage_accessories,2018,7,27,5.0
luggage_accessories,2018,7,28,4.0
luggage_accessories,2018,7,29,5.0
luggage_accessories,2018,7,31,4.75
luggage_accessories,2018,8,1,4.5
luggage_accessories,2018,8,2,5.0
luggage_accessories,2018,8,3,3.6666666666666665
luggage_accessories,2018,8,4,5.0
luggage_accessories,2018,8,5,4.0
luggage_accessories,2018,8,6,4.75
luggage_accessories,2018,8,7,3.75
luggage_accessories,2018,8,8,4.7
luggage_accessories,2018,8,9,4.0
luggage_accessories,2018,8,12,2.5
luggage_accessories,2018,8,13,5.0
luggage_accessories,2018,8,14,4.5
luggage_accessories,2018,8,15,4.333333333333333
luggage_accessories,2018,8,16,5.0
luggage_accessories,2018,8,17,4.0
luggage_accessories,2018,8,18,5.0
luggage_accessories,2018,8,19,5.0
luggage_accessories,2018,8,20,5.0
luggage_accessories,2018,8,21,5.0
luggage_accessories,2018,8,22,5.0
luggage_accessories,2018,8,23,4.333333333333333
luggage_accessories,2018,8,26,5.0
luggage_accessories,2018,8,27,5.0
market_place,2016,10,5,5.0
market_place,2016,10,6,5.0
market_place,2016,10,7,5.0
market_place,2016,10,10,5.0
market_place,2017,1,18,3.0
market_place,2017,1,19,4.0
market_place,2017,1,24,5.0
market_place,2017,1,30,5.0
market_place,2017,1,31,4.0
market_place,2017,2,1,2.0
market_place,2017,2,6,4.0
market_place,2017,2,7,5.0
market_place,2017,2,8,3.0
market_place,2017,2,10,4.0
market_place,2017,2,11,5.0
market_place,2017,2,14,5.0
market_place,2017,2,16,4.5
market_place,2017,2,18,5.0
market_place,2017,2,19,1.0
market_place,2017,2,20,5.0
market_place,2017,2,21,4.0
market_place,2017,2,22,5.0
market_place,2017,2,24,5.0
market_place,2017,2,27,5.0
market_place,2017,3,1,4.0
market_place,2017,3,3,4.5
market_place,2017,3,5,4.5
market_place,2017,3,6,4.5
market_place,2017,3,7,5.0
market_place,2017,3,8,5.0
market_place,2017,3,9,3.5
market_place,2017,3,13,3.0
market_place,2017,3,16,4.0
market_place,2017,3,20,5.0
market_place,2017,3,24,5.0
market_place,2017,3,31,5.0
market_place,2017,4,3,5.0
market_place,2017,4,5,5.0
market_place,2017,4,6,5.0
market_place,2017,4,7,4.0
market_place,2017,4,8,5.0
market_place,2017,4,13,2.0
market_place,2017,4,18,4.0
market_place,2017,4,19,5.0
market_place,2017,4,23,4.5
market_place,2017,4,25,1.0
market_place,2017,4,26,5.0
market_place,2017,4,27,3.3333333333333335
market_place,2017,4,29,3.0
market_place,2017,5,2,3.0
market_place,2017,5,3,5.0
market_place,2017,5,5,5.0
market_place,2017,5,7,4.0
market_place,2017,5,12,3.0
market_place,2017,5,14,5.0
market_place,2017,5,15,5.0
market_place,2017,5,16,4.75
market_place,2017,5,18,4.5
market_place,2017,5,21,4.5
market_place,2017,5,25,4.0
market_place,2017,5,29,5.0
market_place,2017,5,31,4.0
market_place,2017,6,1,4.0
market_place,2017,6,3,4.0
market_place,2017,6,7,4.5
market_place,2017,6,8,1.0
market_place,2017,6,10,5.0
market_place,2017,6,11,5.0
market_place,2017,6,13,5.0
market_place,2017,6,16,5.0
market_place,2017,6,22,4.0
market_place,2017,6,23,5.0
market_place,2017,6,27,3.0
market_place,2017,6,29,1.0
market_place,2017,7,3,4.0
market_place,2017,7,4,1.0
market_place,2017,7,7,4.5
market_place,2017,7,10,1.0
market_place,2017,7,15,5.0
market_place,2017,7,16,3.0
market_place,2017,7,20,3.0
market_place,2017,7,23,4.0
market_place,2017,7,24,4.5
market_place,2017,7,29,4.0
market_place,2017,7,31,5.0
market_place,2017,8,1,5.0
market_place,2017,8,4,5.0
market_place,2017,8,5,5.0
market_place,2017,8,7,5.0
market_place,2017,8,8,4.0
market_place,2017,8,11,4.0
market_place,2017,8,12,4.0
market_place,2017,8,15,5.0
market_place,2017,8,16,4.5
market_place,2017,8,17,5.0
market_place,2017,8,18,4.0
market_place,2017,8,22,4.0
market_place,2017,8,23,4.5
market_place,2017,8,24,3.5
market_place,2017,8,25,2.0
market_place,2017,8,31,1.0
market_place,2017,9,1,4.0
market_place,2017,9,4,1.0
market_place,2017,9,10,5.0
market_place,2017,9,11,3.0
market_place,2017,9,15,5.0
market_place,2017,9,17,4.5
market_place,2017,9,23,3.0
market_place,2017,9,24,3.0
market_place,2017,9,29,5.0
market_place,2017,10,5,5.0
market_place,2017,10,11,3.3333333333333335
market_place,2017,10,13,3.0
market_place,2017,10,16,1.0
market_place,2017,10,24,5.0
market_place,2017,10,26,5.0
market_place,2017,10,27,5.0
market_place,2017,11,1,5.0
market_place,2017,11,2,4.666666666666667
market_place,2017,11,10,3.0
market_place,2017,11,13,5.0
market_place,2017,11,16,5.0
market_place,2017,11,18,5.0
market_place,2017,11,24,4.0
market_place,2017,11,26,3.0
market_place,2017,11,27,5.0
market_place,2017,12,4,5.0
market_place,2017,12,6,5.0
market_place,2017,12,9,5.0
market_place,2017,12,10,2.0
market_place,2017,12,14,5.0
market_place,2017,12,16,5.0
market_place,2017,12,18,3.5
market_place,2017,12,19,5.0
market_place,2017,12,21,1.0
market_place,2017,12,22,5.0
market_place,2017,12,27,5.0
market_place,2018,1,2,5.0
market_place,2018,1,3,5.0
market_place,2018,1,10,5.0
market_place,2018,1,11,5.0
market_place,2018,1,15,5.0
market_place,2018,1,17,5.0
market_place,2018,1,20,1.0
market_place,2018,1,21,1.0
market_place,2018,1,22,5.0
market_place,2018,1,30,4.0
market_place,2018,2,1,5.0
market_place,2018,2,5,5.0
market_place,2018,2,6,5.0
market_place,2018,2,7,4.25
market_place,2018,2,11,1.6
market_place,2018,2,12,3.0
market_place,2018,2,13,5.0
market_place,2018,2,14,5.0
market_place,2018,2,16,4.5
market_place,2018,2,18,4.0
market_place,2018,2,19,4.0
market_place,2018,2,20,5.0
market_place,2018,2,21,1.0
market_place,2018,2,22,4.0
market_place,2018,2,24,5.0
market_place,2018,3,1,5.0
market_place,2018,3,3,4.0
market_place,2018,3,4,3.0
market_place,2018,3,6,1.0
market_place,2018,3,7,5.0
market_place,2018,3,8,1.0
market_place,2018,3,11,4.0
market_place,2018,3,17,5.0
market_place,2018,3,20,4.0
market_place,2018,3,22,1.6666666666666667
market_place,2018,3,23,5.0
market_place,2018,3,28,4.0
market_place,2018,3,30,4.0
market_place,2018,3,31,3.0
market_place,2018,4,2,5.0
market_place,2018,4,3,5.0
market_place,2018,4,9,5.0
market_place,2018,4,12,4.0
market_place,2018,4,13,5.0
market_place,2018,4,16,3.0
market_place,2018,4,21,5.0
market_place,2018,4,22,5.0
market_place,2018,4,23,5.0
market_place,2018,4,25,4.0
market_place,2018,4,27,5.0
market_place,2018,4,28,5.0
market_place,2018,4,30,5.0
market_place,2018,5,1,5.0
market_place,2018,5,4,5.0
market_place,2018,5,8,4.0
market_place,2018,5,10,1.0
market_place,2018,5,11,5.0
market_place,2018,5,13,4.333333333333333
market_place,2018,5,15,1.0
market_place,2018,5,19,3.0
market_place,2018,5,20,4.0
market_place,2018,5,27,1.0
market_place,2018,5,31,5.0
market_place,2018,6,7,2.5
market_place,2018,6,10,5.0
market_place,2018,6,13,5.0
market_place,2018,6,14,4.0
market_place,2018,6,24,5.0
market_place,2018,6,26,3.0
market_place,2018,7,14,5.0
market_place,2018,7,25,5.0
market_place,2018,7,26,4.0
market_place,2018,7,27,5.0
market_place,2018,8,5,1.0
market_place,2018,8,12,5.0
market_place,2018,8,13,4.0
market_place,2018,8,14,1.0
market_place,2018,8,16,5.0
market_place,2018,8,21,4.0
market_place,2018,8,22,5.0
music,2017,1,5,5.0
music,2017,3,6,5.0
music,2017,4,11,5.0
music,2017,4,29,5.0
music,2017,6,11,3.0
music,2017,6,19,1.0
music,2017,6,27,5.0
music,2017,6,28,4.0
music,2017,7,7,3.0
music,2017,10,16,5.0
music,2018,1,8,5.0
music,2018,2,14,5.0
music,2018,2,23,3.0
music,2018,3,22,1.0
music,2018,3,30,5.0
music,2018,4,2,1.0
music,2018,4,12,5.0
music,2018,4,25,5.0
music,2018,4,29,4.0
music,2018,4,30,5.0
music,2018,5,1,4.0
music,2018,5,6,5.0
music,2018,5,8,4.0
music,2018,5,13,5.0
music,2018,5,29,1.0
music,2018,6,13,4.0
music,2018,6,15,4.0
music,2018,6,22,5.0
music,2018,7,2,5.0
music,2018,7,12,5.0
music,2018,7,20,5.0
music,2018,8,5,5.0
music,2018,8,7,5.0
music,2018,8,12,4.0
music,2018,8,15,5.0
music,2018,8,19,5.0
musical_instruments,2017,1,27,4.0
musical_instruments,2017,2,3,5.0
musical_instruments,2017,2,5,4.0
musical_instruments,2017,2,7,5.0
musical_instruments,2017,2,12,4.0
musical_instruments,2017,2,13,4.0
musical_instruments,2017,2,14,4.0
musical_instruments,2017,2,26,5.0
musical_instruments,2017,2,28,5.0
musical_instruments,2017,3,4,5.0
musical_instruments,2017,3,5,5.0
musical_instruments,2017,3,8,1.0
musical_instruments,2017,3,11,1.0
musical_instruments,2017,3,14,1.0
musical_instruments,2017,3,17,2.0
musical_instruments,2017,3,21,5.0
musical_instruments,2017,3,28,2.3333333333333335
musical_instruments,2017,4,2,5.0
musical_instruments,2017,4,7,5.0
musical_instruments,2017,4,8,3.0
musical_instruments,2017,4,9,1.0
musical_instruments,2017,4,11,5.0
musical_instruments,2017,4,12,1.0
musical_instruments,2017,4,15,5.0
musical_instruments,2017,4,19,3.0
musical_instruments,2017,4,21,4.5
musical_instruments,2017,4,23,4.0
musical_instruments,2017,4,26,4.0
musical_instruments,2017,4,28,5.0
musical_instruments,2017,5,2,5.0
musical_instruments,2017,5,5,5.0
musical_instruments,2017,5,6,4.0
musical_instruments,2017,5,7,5.0
musical_instruments,2017,5,11,5.0
musical_instruments,2017,5,14,4.0
musical_instruments,2017,5,15,1.0
musical_instruments,2017,5,16,5.0
musical_instruments,2017,5,17,1.0
musical_instruments,2017,5,20,5.0
musical_instruments,2017,5,22,5.0
musical_instruments,2017,5,23,5.0
musical_instruments,2017,5,24,4.5
musical_instruments,2017,5,29,5.0
musical_instruments,2017,5,31,5.0
musical_instruments,2017,6,2,5.0
musical_instruments,2017,6,3,2.0
musical_instruments,2017,6,7,3.0
musical_instruments,2017,6,8,5.0
musical_instruments,2017,6,9,4.0
musical_instruments,2017,6,10,4.0
musical_instruments,2017,6,15,3.0
musical_instruments,2017,6,19,5.0
musical_instruments,2017,6,20,1.0
musical_instruments,2017,6,21,4.5
musical_instruments,2017,6,22,5.0
musical_instruments,2017,6,23,4.0
musical_instruments,2017,6,25,4.0
musical_instruments,2017,6,28,3.0
musical_instruments,2017,7,3,5.0
musical_instruments,2017,7,4,1.0
musical_instruments,2017,7,5,5.0
musical_instruments,2017,7,6,2.0
musical_instruments,2017,7,10,5.0
musical_instruments,2017,7,11,5.0
musical_instruments,2017,7,12,5.0
musical_instruments,2017,7,14,5.0
musical_instruments,2017,7,17,5.0
musical_instruments,2017,7,18,5.0
musical_instruments,2017,7,22,3.0
musical_instruments,2017,7,23,4.0
musical_instruments,2017,7,24,5.0
musical_instruments,2017,7,25,5.0
musical_instruments,2017,7,26,4.25
musical_instruments,2017,7,27,4.666666666666667
musical_instruments,2017,7,29,1.0
musical_instruments,2017,7,31,4.5
musical_instruments,2017,8,2,2.0
musical_instruments,2017,8,6,4.5
musical_instruments,2017,8,7,5.0
musical_instruments,2017,8,10,5.0
musical_instruments,2017,8,16,3.5
musical_instruments,2017,8,17,5.0
musical_instruments,2017,8,18,4.0
musical_instruments,2017,8,20,5.0
musical_instruments,2017,8,21,5.0
musical_instruments,2017,8,23,4.0
musical_instruments,2017,8,25,5.0
musical_instruments,2017,8,26,5.0
musical_instruments,2017,8,28,5.0
musical_instruments,2017,8,30,4.666666666666667
musical_instruments,2017,8,31,4.5
musical_instruments,2017,9,1,4.666666666666667
musical_instruments,2017,9,2,5.0
musical_instruments,2017,9,7,5.0
musical_instruments,2017,9,8,3.5
musical_instruments,2017,9,9,5.0
musical_instruments,2017,9,11,4.5
musical_instruments,2017,9,12,1.0
musical_instruments,2017,9,14,5.0
musical_instruments,2017,9,15,5.0
musical_instruments,2017,9,20,5.0
musical_instruments,2017,9,25,3.0
musical_instruments,2017,9,26,4.5
musical_instruments,2017,9,28,5.0
musical_instruments,2017,9,30,5.0
musical_instruments,2017,10,3,5.0
musical_instruments,2017,10,8,4.0
musical_instruments,2017,10,9,5.0
musical_instruments,2017,10,10,4.0
musical_instruments,2017,10,13,3.0
musical_instruments,2017,10,15,1.0
musical_instruments,2017,10,16,5.0
musical_instruments,2017,10,17,3.0
musical_instruments,2017,10,18,5.0
musical_instruments,2017,10,19,5.0
musical_instruments,2017,10,20,4.666666666666667
musical_instruments,2017,10,21,5.0
musical_instruments,2017,10,22,5.0
musical_instruments,2017,10,23,5.0
musical_instruments,2017,10,28,4.5
musical_instruments,2017,11,1,5.0
musical_instruments,2017,11,3,4.5
musical_instruments,2017,11,4,5.0
musical_instruments,2017,11,8,3.0
musical_instruments,2017,11,9,4.5
musical_instruments,2017,11,11,5.0
musical_instruments,2017,11,12,2.0
musical_instruments,2017,11,13,5.0
musical_instruments,2017,11,15,3.0
musical_instruments,2017,11,18,3.0
musical_instruments,2017,11,19,5.0
musical_instruments,2017,11,20,5.0
musical_instruments,2017,11,22,5.0
musical_instruments,2017,11,23,5.0
musical_instruments,2017,11,24,4.111111111111111
musical_instruments,2017,11,25,3.6666666666666665
musical_instruments,2017,11,26,5.0
musical_instruments,2017,11,27,2.0
musical_instruments,2017,11,28,4.0
musical_instruments,2017,11,29,4.0
musical_instruments,2017,11,30,3.0
musical_instruments,2017,12,1,3.0
musical_instruments,2017,12,3,4.666666666666667
musical_instruments,2017,12,4,3.5
musical_instruments,2017,12,6,5.0
musical_instruments,2017,12,7,5.0
musical_instruments,2017,12,8,1.0
musical_instruments,2017,12,9,2.6666666666666665
musical_instruments,2017,12,10,2.0
musical_instruments,2017,12,11,5.0
musical_instruments,2017,12,12,3.3333333333333335
musical_instruments,2017,12,13,5.0
musical_instruments,2017,12,14,4.666666666666667
musical_instruments,2017,12,15,5.0
musical_instruments,2017,12,16,4.5
musical_instruments,2017,12,17,3.0
musical_instruments,2017,12,18,5.0
musical_instruments,2017,12,19,5.0
musical_instruments,2017,12,20,3.0
musical_instruments,2017,12,22,5.0
musical_instruments,2017,12,27,1.0
musical_instruments,2017,12,28,4.0
musical_instruments,2017,12,30,5.0
musical_instruments,2017,12,31,5.0
musical_instruments,2018,1,2,4.0
musical_instruments,2018,1,3,4.5
musical_instruments,2018,1,4,5.0
musical_instruments,2018,1,5,5.0
musical_instruments,2018,1,6,4.5
musical_instruments,2018,1,8,4.333333333333333
musical_instruments,2018,1,9,4.5
musical_instruments,2018,1,10,5.0
musical_instruments,2018,1,11,4.333333333333333
musical_instruments,2018,1,12,3.5
musical_instruments,2018,1,13,5.0
musical_instruments,2018,1,14,5.0
musical_instruments,2018,1,15,4.5
musical_instruments,2018,1,16,1.0
musical_instruments,2018,1,17,4.5
musical_instruments,2018,1,20,1.0
musical_instruments,2018,1,21,1.0
musical_instruments,2018,1,22,5.0
musical_instruments,2018,1,23,5.0
musical_instruments,2018,1,25,5.0
musical_instruments,2018,1,26,4.166666666666667
musical_instruments,2018,1,27,5.0
musical_instruments,2018,1,28,5.0
musical_instruments,2018,1,30,3.0
musical_instruments,2018,2,1,5.0
musical_instruments,2018,2,2,3.5
musical_instruments,2018,2,4,5.0
musical_instruments,2018,2,5,4.0
musical_instruments,2018,2,7,3.0
musical_instruments,2018,2,8,3.6666666666666665
musical_instruments,2018,2,9,5.0
musical_instruments,2018,2,10,5.0
musical_instruments,2018,2,13,4.333333333333333
musical_instruments,2018,2,14,4.0
musical_instruments,2018,2,15,4.0
musical_instruments,2018,2,17,1.5
musical_instruments,2018,2,18,1.75
musical_instruments,2018,2,19,4.5
musical_instruments,2018,2,20,4.0
musical_instruments,2018,2,21,5.0
musical_instruments,2018,2,23,5.0
musical_instruments,2018,2,24,3.0
musical_instruments,2018,2,25,5.0
musical_instruments,2018,2,26,5.0
musical_instruments,2018,2,27,5.0
musical_instruments,2018,2,28,4.333333333333333
musical_instruments,2018,3,1,3.0
musical_instruments,2018,3,3,5.0
musical_instruments,2018,3,4,2.0
musical_instruments,2018,3,5,5.0
musical_instruments,2018,3,6,5.0
musical_instruments,2018,3,7,4.0
musical_instruments,2018,3,8,4.5
musical_instruments,2018,3,10,2.3333333333333335
musical_instruments,2018,3,11,1.0
musical_instruments,2018,3,12,2.3333333333333335
musical_instruments,2018,3,13,4.5
musical_instruments,2018,3,14,5.0
musical_instruments,2018,3,16,4.0
musical_instruments,2018,3,17,5.0
musical_instruments,2018,3,18,3.5
musical_instruments,2018,3,19,5.0
musical_instruments,2018,3,20,4.428571428571429
musical_instruments,2018,3,21,4.0
musical_instruments,2018,3,22,4.75
musical_instruments,2018,3,23,5.0
musical_instruments,2018,3,26,5.0
musical_instruments,2018,3,28,5.0
musical_instruments,2018,3,29,4.0
musical_instruments,2018,3,30,4.0
musical_instruments,2018,3,31,5.0
musical_instruments,2018,4,1,5.0
musical_instruments,2018,4,2,3.3333333333333335
musical_instruments,2018,4,3,4.0
musical_instruments,2018,4,5,3.0
musical_instruments,2018,4,6,4.0
musical_instruments,2018,4,7,4.0
musical_instruments,2018,4,8,5.0
musical_instruments,2018,4,9,5.0
musical_instruments,2018,4,10,4.333333333333333
musical_instruments,2018,4,11,5.0
musical_instruments,2018,4,12,5.0
musical_instruments,2018,4,13,2.5
musical_instruments,2018,4,14,5.0
musical_instruments,2018,4,16,5.0
musical_instruments,2018,4,17,5.0
musical_instruments,2018,4,18,4.666666666666667
musical_instruments,2018,4,19,4.333333333333333
musical_instruments,2018,4,20,5.0
musical_instruments,2018,4,21,4.0
musical_instruments,2018,4,22,5.0
musical_instruments,2018,4,23,3.3333333333333335
musical_instruments,2018,4,24,1.0
musical_instruments,2018,4,25,4.0
musical_instruments,2018,4,26,5.0
musical_instruments,2018,4,27,5.0
musical_instruments,2018,4,28,5.0
musical_instruments,2018,4,29,5.0
musical_instruments,2018,4,30,4.0
musical_instruments,2018,5,1,1.0
musical_instruments,2018,5,2,5.0
musical_instruments,2018,5,3,4.666666666666667
musical_instruments,2018,5,4,5.0
musical_instruments,2018,5,5,5.0
musical_instruments,2018,5,6,4.0
musical_instruments,2018,5,7,4.8
musical_instruments,2018,5,8,5.0
musical_instruments,2018,5,9,5.0
musical_instruments,2018,5,10,5.0
musical_instruments,2018,5,11,4.0
musical_instruments,2018,5,12,4.0
musical_instruments,2018,5,13,5.0
musical_instruments,2018,5,14,3.857142857142857
musical_instruments,2018,5,15,5.0
musical_instruments,2018,5,16,3.0
musical_instruments,2018,5,18,4.666666666666667
musical_instruments,2018,5,19,4.5
musical_instruments,2018,5,20,5.0
musical_instruments,2018,5,21,4.0
musical_instruments,2018,5,22,5.0
musical_instruments,2018,5,23,5.0
musical_instruments,2018,5,26,5.0
musical_instruments,2018,5,27,1.0
musical_instruments,2018,5,28,5.0
musical_instruments,2018,5,29,5.0
musical_instruments,2018,5,30,3.6666666666666665
musical_instruments,2018,5,31,5.0
musical_instruments,2018,6,1,2.6666666666666665
musical_instruments,2018,6,2,5.0
musical_instruments,2018,6,3,5.0
musical_instruments,2018,6,4,5.0
musical_instruments,2018,6,5,5.0
musical_instruments,2018,6,7,3.3333333333333335
musical_instruments,2018,6,8,5.0
musical_instruments,2018,6,9,4.666666666666667
musical_instruments,2018,6,12,4.5
musical_instruments,2018,6,14,4.5
musical_instruments,2018,6,15,4.5
musical_instruments,2018,6,16,5.0
musical_instruments,2018,6,17,5.0
musical_instruments,2018,6,20,5.0
musical_instruments,2018,6,22,5.0
musical_instruments,2018,6,23,5.0
musical_instruments,2018,6,25,5.0
musical_instruments,2018,6,26,3.3333333333333335
musical_instruments,2018,6,27,4.666666666666667
musical_instruments,2018,6,28,4.333333333333333
musical_instruments,2018,7,1,5.0
musical_instruments,2018,7,10,3.6666666666666665
musical_instruments,2018,7,11,5.0
musical_instruments,2018,7,14,3.3333333333333335
musical_instruments,2018,7,15,4.0
musical_instruments,2018,7,17,4.666666666666667
musical_instruments,2018,7,18,5.0
musical_instruments,2018,7,19,4.0
musical_instruments,2018,7,20,5.0
musical_instruments,2018,7,22,4.0
musical_instruments,2018,7,24,5.0
musical_instruments,2018,7,25,5.0
musical_instruments,2018,7,26,4.5
musical_instruments,2018,7,27,4.0
musical_instruments,2018,7,29,5.0
musical_instruments,2018,7,31,4.5
musical_instruments,2018,8,1,4.0
musical_instruments,2018,8,2,4.0
musical_instruments,2018,8,3,4.25
musical_instruments,2018,8,4,5.0
musical_instruments,2018,8,6,4.142857142857143
musical_instruments,2018,8,7,5.0
musical_instruments,2018,8,8,4.666666666666667
musical_instruments,2018,8,9,5.0
musical_instruments,2018,8,10,5.0
musical_instruments,2018,8,12,5.0
musical_instruments,2018,8,13,4.5
musical_instruments,2018,8,14,3.0
musical_instruments,2018,8,17,5.0
musical_instruments,2018,8,18,3.5
musical_instruments,2018,8,19,5.0
musical_instruments,2018,8,20,3.0
musical_instruments,2018,8,21,4.0
musical_instruments,2018,8,22,4.5
office_furniture,2016,10,4,2.0
office_furniture,2016,10,5,1.0
office_furniture,2016,10,7,1.0
office_furniture,2016,10,8,3.0
office_furniture,2016,10,9,1.0
office_furniture,2017,1,27,1.3333333333333333
office_furniture,2017,1,28,5.0
office_furniture,2017,1,31,4.25
office_furniture,2017,2,1,3.25
office_furniture,2017,2,2,4.0
office_furniture,2017,2,3,5.0
office_furniture,2017,2,4,3.0
office_furniture,2017,2,5,3.0
office_furniture,2017,2,7,4.5
office_furniture,2017,2,8,4.0
office_furniture,2017,2,9,3.5714285714285716
office_furniture,2017,2,10,3.857142857142857
office_furniture,2017,2,11,3.3333333333333335
office_furniture,2017,2,12,3.0
office_furniture,2017,2,13,3.8
office_furniture,2017,2,14,4.0
office_furniture,2017,2,16,3.0
office_furniture,2017,2,28,1.0
office_furniture,2017,3,1,1.0
office_furniture,2017,3,6,4.166666666666667
office_furniture,2017,3,7,1.6666666666666667
office_furniture,2017,3,8,4.0
office_furniture,2017,3,10,3.0
office_furniture,2017,3,11,3.0
office_furniture,2017,3,13,3.2
office_furniture,2017,3,14,4.2
office_furniture,2017,3,16,1.8888888888888888
office_furniture,2017,3,17,3.8333333333333335
office_furniture,2017,3,18,2.0
office_furniture,2017,3,19,4.0
office_furniture,2017,3,20,4.0
office_furniture,2017,3,21,5.0
office_furniture,2017,3,22,3.0
office_furniture,2017,3,23,4.0
office_furniture,2017,3,25,5.0
office_furniture,2017,3,26,4.0
office_furniture,2017,3,27,4.0
office_furniture,2017,3,28,1.0
office_furniture,2017,3,29,5.0
office_furniture,2017,3,30,2.0
office_furniture,2017,3,31,4.0
office_furniture,2017,4,1,4.5
office_furniture,2017,4,2,4.8
office_furniture,2017,4,3,3.3333333333333335
office_furniture,2017,4,4,3.6666666666666665
office_furniture,2017,4,6,4.0
office_furniture,2017,4,7,3.0
office_furniture,2017,4,8,5.0
office_furniture,2017,4,13,4.0
office_furniture,2017,4,18,3.0
office_furniture,2017,4,19,5.0
office_furniture,2017,4,20,1.0
office_furniture,2017,4,21,3.75
office_furniture,2017,4,22,5.0
office_furniture,2017,4,23,3.0
office_furniture,2017,4,24,3.25
office_furniture,2017,4,25,3.6666666666666665
office_furniture,2017,4,26,4.166666666666667
office_furniture,2017,4,27,5.0
office_furniture,2017,4,28,4.75
office_furniture,2017,4,29,4.666666666666667
office_furniture,2017,4,30,1.0
office_furniture,2017,5,1,3.5
office_furniture,2017,5,3,1.0
office_furniture,2017,5,4,4.0
office_furniture,2017,5,5,5.0
office_furniture,2017,5,6,4.0
office_furniture,2017,5,7,4.25
office_furniture,2017,5,8,4.25
